item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q111906924,Anselmo Jacinto Eduardo,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906924-FA1BF487-6E3F-4D0E-A860-779CF5C6A096
Q111906925,António Augusto Ed Namburete,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906925-9A643B3A-64CD-4A57-AD0F-697A2294DE7D
Q111906926,António Hama Thay,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906926-E2B09E54-DA91-4B26-AC79-6193BAC8E37C
Q111906927,António Jorge Franguolis,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906927-644AB50A-15CA-41F3-A970-EF6AE0B36478
Q111841470,António José Amélia,Q504564,FRELIMO,,,2005-01,2010-01,male,Q111841470-75F7E929-22CD-4D24-8C4D-4E5986D28A4B
Q111841471,António Pedro Muchanga,Q1425821,RENAMO,,,2005-01,2010-01,male,Q111841471-4D0B8B4B-4A2C-407B-8154-2600514927AD
Q111906928,António Razão Miromo,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906928-DEACA23B-CF63-48BC-8A07-6EBBD91430AE
Q111841472,António Rosário Niquice,Q504564,FRELIMO,,,2005-01,2010-01,male,Q111841472-8A9B70F8-1406-4FD6-8E36-EF945CBDFFD7
Q111841473,António Severino Timba,Q1425821,RENAMO,,,2005-01,2010-01,male,Q111841473-76925774-EBC2-46D1-9272-FDFC68A9228E
Q111906929,Armando Alifa,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906929-428D28D7-9006-4400-A3C3-C4F586542987
Q111904569,Armando Maria Pereira Constantino Júlio,Q504564,FRELIMO,,,2005-01,2010-01,,Q111904569-CD38621D-C59F-4491-A60A-CB020911DFA5
Q111906930,Arminda Jaime Vombe,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906930-284AB00E-1467-454A-9602-553B72B81F4B
Q111906931,Armindo João Milaco,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906931-B72CFA29-B662-4939-8F31-93FA752F5F72
Q111906932,Arnaldo Obed Muchabje Quibe,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906932-A016FEF8-C74A-411F-8C6C-089BCC507B07
Q111906933,Artur Xavier Vilanculos,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906933-28CBB6A1-DEB8-4CB7-A8E3-D7F48636CC54
Q111906934,Assane Ali,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906934-F5CF15D8-33F0-440E-BA93-DB0B83DCBA88
Q111906935,Augusto Jonas Navando,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906935-2B9698B7-4C7F-43FD-A10E-2DCE72BEEC88
Q111906936,Augusto Mateus,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906936-992024A0-54F0-44E7-A427-0F9DBAB1A6DF
Q111906937,Aurora Mussane Morrime,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906937-EEDB032A-C0A3-4535-B2A3-A755E4388F01
Q111906938,Azevedo Evaristo Mussibora,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906938-5182CE98-C818-434E-BE4D-F290B654A38D
Q111906939,Açucena Henrique da Costa Xavier Duarte,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906939-A5140F53-E8A5-4301-B8FB-5D11995D01DE
Q111906940,Beatriz Mário Chaguala Gama Ajuda,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906940-EB04507E-A80E-41B1-8ED6-474999DC9E42
Q111906941,Bendita Francisco Nchumali,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906941-75FCED48-ACBE-42D7-8964-0D68371AF717
Q111906942,Bernardo Júlio Macamo,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906942-00B17E91-81E8-4492-9E08-F8E0DF6D1583
Q111843368,Bonifácio Gruveta Massamba,Q504564,FRELIMO,,,2005-01,2010-01,,Q111843368-5A81D8D3-236A-444A-982B-EEE4E3FA8176
Q111906943,Bonifácio João Nicasse,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906943-2E92ED52-32B3-4126-90C3-E31F2FDA9D50
Q111906944,Brito Caetano,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906944-0E72D486-051A-473F-A36B-41182A48BE21
Q111841481,Caifadine Paulo Manasse,Q504564,FRELIMO,,,2005-01,2010-01,male,Q111841481-F7FEF5CC-6348-438C-AA68-80886A7C288C
Q109950913,Carlos Jorge Siliya,Q504564,FRELIMO,,,2005-01,2010-01,male,Q109950913-4A5B31BD-13A4-4ACA-BFC7-44A3DAE37CCD
Q111841483,Carlos Manuel,Q1425821,RENAMO,,,2005-01,2010-01,male,Q111841483-A7AAE513-74D5-4922-8F51-F04178201455
Q111841485,Carlos Moreira Vasco,Q504564,FRELIMO,,,2005-01,2010-01,male,Q111841485-4843EE62-980E-4CD0-8625-53CF45AC6AD8
Q111906945,Carolina Halima Chemane,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906945-F916DA90-86B4-4A35-B931-37EA47F12A10
Q111906946,Casimiro Pedro Sacadura Haute,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906946-18217FAF-9913-4872-AAC8-41C89BB16A5A
Q111906947,Castro Qualquer António Ntemassaka,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906947-32989349-7121-4755-BEB7-DD95408991AA
Q111906948,Catarina Paiva Muacamissa,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906948-19996E1D-96F5-4A8F-9FE5-C62828959CD3
Q111906949,Celestino Neúma,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906949-9F7625FC-0288-425C-8E20-942FA75AB86C
Q97120115,Cidália Manuel Chaúque,Q504564,FRELIMO,,,2005-01,2010-01,female,Q97120115-9819D7F9-6C7F-44EC-AE06-3A5F4EF21625
Q111906950,Cipriano Severino Nimpachula,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906950-6FCB0B76-DB3A-49D6-85B2-A44D52C1E83A
Q111906951,Claudina Inácio Guimarães,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906951-3B37FD9C-E8CD-40FC-AEF6-10D1C2232D3D
Q111828621,Conceita Ernesto Xavier Sortane,Q504564,FRELIMO,,,2005-01,2010-01,female,Q111828621-DCB82D74-372B-423E-9264-DDE6BF1266DE
Q111904585,Cornélio Quivela,Q1425821,RENAMO,,,2005-01,2010-01,,Q111904585-C2B8AF6C-9185-4924-971F-D91426F643FA
Q111841494,Damião José,Q504564,FRELIMO,,,2005-01,2010-01,male,Q111841494-80912257-8A16-45B8-AB6B-01C1D497E68F
Q111841495,Daniel João Matavele,Q504564,FRELIMO,,,2005-01,2010-01,male,Q111841495-6ACDA3FF-1A45-47DA-8FB1-4B081FD8495C
Q111904589,Daniel Litsure,Q504564,FRELIMO,,,2005-01,2010-01,,Q111904589-4854594D-B8DE-4965-8B9D-E4E349E3AE24
Q111906952,Daniel Maqueia Cueteia,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906952-C4639D7C-1A39-4144-8717-54ED23AA2C66
Q111841496,Danilo Aly Teixeira,Q504564,FRELIMO,,,2005-01,2010-01,male,Q111841496-B8658CE9-6497-4AD7-9DC7-A9667B786C7A
Q111906953,Danilo Rui Alberto Mutumula,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906953-27664ED3-0F1A-4D50-AE3A-8BDCD3E1ABBD
Q111841497,David Jonas Moiana,Q1425821,RENAMO,,,2005-01,2010-01,male,Q111841497-15C72803-EEA9-4945-91F8-233A4B0EBBCA
Q111906954,Djone Dique Ncussa,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906954-C0693125-25F0-498D-825D-71431D32BAD7
Q111906955,Dominga Domingos Chuva,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906955-99219637-7F06-479A-9FF9-C64ADD553DFE
Q111906956,Dorteia Hérculos Ambrósio,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906956-797C5C03-9C23-412E-A011-2B3E1C041400
Q111904595,Duarte Cassiano,Q504564,FRELIMO,,,2005-01,2010-01,,Q111904595-9C9FEC3E-6AEF-45F9-AEA3-DE11D50BDD39
Q111906957,Edgar de Jesus Gonzaga C Silva,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906957-D7B9D8FD-C56D-43BF-A912-D37C73BCE95E
Q111841503,Edmundo Galiza Dimande Matos,Q504564,FRELIMO,,,2005-01,2010-01,male,Q111841503-6DB40DF6-AD0A-4F85-88E1-CE06D88AA3FB
Q111841504,Edson da Graça Francisco Macuácua,Q504564,FRELIMO,,,2005-01,2010-01,male,Q111841504-9C8D56C8-A75A-4128-8AFA-7E58FE3FD335
Q5340644,Eduardo Joaquim Mulémbwè,Q504564,FRELIMO,,,2005-01,2010-01,male,Q5340644-1098822B-5318-491B-9EDC-CB1580FD7F84
Q111841508,Elisa Cipriano Silvestre,Q1425821,RENAMO,,,2005-01,2010-01,female,Q111841508-9200E5F9-BC41-4AAD-9F3C-06B8A5166FCA
Q111906958,Elisa Júlio Salamo,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906958-02B67661-D98A-4C27-B2D0-26835FAECA4E
Q111904600,Elisa Nicolau José de Melo,Q504564,FRELIMO,,,2005-01,2010-01,,Q111904600-E430C9A5-E8D9-4FE7-9540-D473E1BEF7F2
Q111906959,Eliseu Jaoquim Machava,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906959-114AF192-07E9-4616-A4DD-0C43BDCFB587
Q111906960,Elsa Muzé Ussene,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906960-69092C60-01AC-4B0C-BA5D-D3B723DE59F8
Q111904602,Elvira Luís Mabunda,Q504564,FRELIMO,,,2005-01,2010-01,,Q111904602-E2C1BFB7-C932-4B08-A118-30E7F291EB82
Q111906961,Ermelinda Micaela Lucas Rodolfo,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906961-778A9A6E-635B-45B3-8E12-B0A0B7FA5129
Q111906962,Ermósio Justo,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906962-B4E91C71-16E6-4284-9D6B-600F3B332A46
Q111904603,Ernesto Cassimuca Lipapa,Q504564,FRELIMO,,,2005-01,2010-01,,Q111904603-EB0346A0-6918-4830-85A6-FBE5E0F2C89A
Q111906963,Ester Hassane Macande Peule,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906963-50A119D3-4E84-45A3-A342-F02B7A81F085
Q111906964,Eufrásia Guerra Jordão,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906964-B5443AF4-2667-46B8-A220-767FC5B74E7A
Q111906965,Eusébio Nanguia Nipete Mulange,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906965-C4DA5FCA-73DE-42C8-8959-8A9C57C08FF9
Q111841516,Eva Teixeira Caetano Dias,Q1425821,RENAMO,,,2005-01,2010-01,female,Q111841516-BF72609C-AE33-4671-8564-D21C3F27BF81
Q111906966,Fabião Pedro Sitoé,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906966-1794D554-8412-4DCA-A3A8-EC8AC9E2F2DE
Q111904609,Faustina Manuel,Q504564,FRELIMO,,,2005-01,2010-01,,Q111904609-5BBD8ED6-4F92-4368-8C34-C1570C50A96F
Q111904613,Feliciano Anjo Bernardo Mata,Q504564,FRELIMO,,,2005-01,2010-01,,Q111904613-2BE639FF-E122-4951-BD27-CB81A86B8CCF
Q111906967,Fernando Calisto Jauado,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906967-A57E01AA-D4E6-48CD-93F5-9D01B23C3070
Q111906968,Filipe António Primero,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906968-4DC0C4FF-B93D-4323-BECD-37D112E9C7F1
Q111841528,Filipe Jaime,Q504564,FRELIMO,,,2005-01,2010-01,male,Q111841528-22D2C1C9-8D74-4B2C-9DA2-003FEF302382
Q111841529,Filomena Nachaque,Q504564,FRELIMO,,,2005-01,2010-01,female,Q111841529-0ABEB915-E986-4D5A-962F-BFF9D48F5D38
Q111906969,Florêncio Francisco Alfainho,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906969-361A3FBC-3032-498B-817C-8EF65AA6D377
Q97148662,Francisca Domingos Tomás,Q504564,FRELIMO,,,2005-01,2010-01,female,Q97148662-0E4F66EA-F5BC-4AE6-A382-9B9D2A360B13
Q111906970,Francisco Braz Muchanga,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906970-948E50B4-00EE-4042-A645-03C04E66020C
Q111906971,Francisco Domingos Paulo Machambisse,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906971-23A2768A-578F-48C2-ABC9-3116509DCD6A
Q111904617,Francisco João José Dias,Q1425821,RENAMO,,,2005-01,2010-01,,Q111904617-FB51DA05-6BA1-4A8D-9B26-537A4547F7DA
Q111841533,Francisco Maingue,Q1425821,RENAMO,,,2005-01,2010-01,male,Q111841533-F966B72A-CFDB-4B8B-B4F5-B89919116400
Q111906972,Fátima Luís Madeira,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906972-DA976A01-04B7-4123-9D2B-8F5A8B82DB92
Q111906973,Graça César Machaiane Nhanala Nhaliginga,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906973-EB5FF876-D101-4147-97F2-ACE0BCF7F098
Q111904625,Helena da Zinha Paulo,Q1425821,RENAMO,,,2005-01,2010-01,,Q111904625-F0692932-EC19-417C-B70D-ABF4214F27C9
Q111904627,Hermenegildo Maria Cepeda Gamito,Q504564,FRELIMO,,,2005-01,2010-01,,Q111904627-1AFDC1A9-207D-4B93-A06A-C55B249594C8
Q111906974,Hermínia Carlos Nhantumbo,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906974-734BCF33-55CA-46C3-8885-2635F0731A47
Q111906975,Hipólito de Jesus Fernandes Xavier do Couto,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906975-CDAA2D2E-9A58-465F-8EB8-53430FF7DC0A
Q111906976,Irene António Beira Castro,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906976-77537509-4F4B-427A-865E-361F00EE593A
Q111906977,Ireneu Joaquim Muanaco,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906977-FD27C386-EBEE-4EC9-91C9-352776952016
Q111906978,Isaú Joaquim Menezes,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906978-95D985F4-5ECE-44F4-8DE2-3167A0F8D7A4
Q111906979,Ismael Jamú Mussá,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906979-9BCC37BD-B739-411E-80C9-C4C8B84C5FD2
Q19613993,Ivone Soares,Q1425821,RENAMO,Q622803,Zambezia Province,2009,,female,Q19613993-f42a91dd-4ac1-c7d2-329a-1b0b61c9645f
Q111841557,Jaime Bessa Augusto Neto,Q504564,FRELIMO,,,2005-01,2010-01,male,Q111841557-B08219EA-5085-4C1D-A2CE-C0D0792EDD75
Q111904641,Janeiro Mariano,Q1425821,RENAMO,,,2005-01,2010-01,,Q111904641-093949E2-1C83-4E60-8BE6-A4F1091EC394
Q111906980,Jerónimo Agostinho,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906980-D19FEE2A-4C4C-4D8A-8E0F-9EB3166B9287
Q111841561,Jerónimo Malagueta Nalia,Q1425821,RENAMO,,,2005-01,2010-01,male,Q111841561-E49152E8-D6EC-4CF0-8B8C-D58E2F5F9E9E
Q111841562,Joana Anacleto Vasco,Q504564,FRELIMO,,,2005-01,2010-01,female,Q111841562-8065DCBA-F5AE-4971-A306-CE5F87A8763E
Q111906981,Joana José Carvalho,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906981-08BD265E-CEE3-4294-849B-A2B81131F541
Q111906982,Joaquim Mussuaho Luis M. Bicho,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906982-31802010-7553-4A16-B3D1-6C6776084F16
Q111904649,José Augusto Mazuana,Q1425821,RENAMO,,,2005-01,2010-01,,Q111904649-6449CEE5-3F24-4886-AA44-BC9E0617DA09
Q111904650,José Carlos Rodrigues Palaço,Q1425821,RENAMO,,,2005-01,2010-01,,Q111904650-A95FDF3F-5DC4-4619-999A-DA7F6E168E30
Q111904652,José Ferreira Muivai,Q1425821,RENAMO,,,2005-01,2010-01,,Q111904652-81EF3931-4CCC-4C65-84D0-0BD6DA908BB2
Q6292303,José Manteigas Gabriel,Q1425821,RENAMO,,,2005-01,2010-01,male,Q6292303-EB4D9328-D661-4C3C-8194-6C3319CA7BA2
Q111841574,José Mateus Muária Katupha,Q504564,FRELIMO,,,2005-01,2010-01,male,Q111841574-83848822-A2BD-4E9F-A7A1-A2C33BD69CC2
Q111904643,João Alexandre,Q1425821,RENAMO,,,2005-01,2010-01,,Q111904643-E097425C-7F61-4F7C-B5E7-8B03F6978001
Q111906983,João Carlos Colaço,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906983-707B92B0-C23E-4FD3-88C9-2402EDBC565A
Q111906984,João José Monteiro,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906984-AD36C420-9EB1-4A5E-B7A9-DFF575B68317
Q111906985,João Luís,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906985-DC1F5215-7BF8-49D6-83E8-D996CD9B0F21
Q111904644,João Macuamule,Q504564,FRELIMO,,,2005-01,2010-01,,Q111904644-4758F5BB-AF41-48E1-9CCB-D5CA524199EC
Q111906986,Juliao Caixote Nembe,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906986-BFA448F9-394E-42AC-B5AC-E31EA950956A
Q111906987,Julião Munhequeia,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906987-97A9F08C-146C-41E5-8D8C-CC2A8E43C7D9
Q111906988,Kapwepwe Saíde Chai,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906988-0B7A469A-E8E2-412C-9F88-065B0937F7B4
Q111906989,Khalid Hussein Mahomed Sidat,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906989-75370BD2-C6AF-4527-87B3-FB5BF2837B39
Q111906990,Leonor Amosse Pedro,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906990-62BE0F57-5F9A-4043-B8CA-DD05A7FD11C6
Q111841603,Leopoldo Alfredo Ernesto,Q1425821,RENAMO,,,2005-01,2010-01,male,Q111841603-0CE9B578-37DE-47A1-8B8E-52D1405D7C0D
Q111906991,Lucia do Carmo Casimiro Lima,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906991-70718881-3342-433E-9F32-CD8BF2201EA2
Q111906992,Luciano Augusto,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906992-B3BE48A7-8D38-4F71-BDC7-91E6B2C9D4ED
Q111906993,Luciano Filipe Governo,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906993-D90A505A-3E4B-4036-927B-0DC9ECB35D8C
Q111906994,Lucinda Bela das Dores Impetule Malema,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906994-21913D04-6867-4C78-8D24-A08191751B78
Q111841608,Lucília José Manuel Nota Hama,Q504564,FRELIMO,,,2005-01,2010-01,female,Q111841608-956BE5FD-82AC-4FD1-B69F-EC04AA828030
Q111904668,Luis Benedito Gouveia,Q1425821,RENAMO,,,2005-01,2010-01,,Q111904668-BBC3E6C1-8F00-46C9-81E8-B89D69E4374C
Q111904669,Luis Boavida Mudivela,Q1425821,RENAMO,,,2005-01,2010-01,,Q111904669-22839B31-B2BE-46D9-ABAF-F05113E57609
Q111904671,Luis Inácio,Q1425821,RENAMO,,,2005-01,2010-01,,Q111904671-E93A5160-D47C-4522-BFA5-9EF02A1EA463
Q111906995,Luis Trinta Mecupia,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906995-A9A64315-6150-4DF2-8A33-DB7324075725
Q111904673,Lurdes Daniel,Q504564,FRELIMO,,,2005-01,2010-01,,Q111904673-E84A7119-4C18-43FD-840B-59853250C4F5
Q111906996,Lutero Chimbirombir Simango,Q1425821,RENAMO,,,2005-01,2010-01,,Q111906996-FC04604F-0E0C-41A0-B27C-630C00A98690
Q111906997,Luís Ramos Domingos,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906997-4B3E1D91-9C02-42D3-AE1A-4641950E4221
Q111906998,Luísa Chirindza,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906998-870ABED5-EDAE-4AD4-975D-A35312C678E6
Q111906999,Lídia Rita Geremias,Q504564,FRELIMO,,,2005-01,2010-01,,Q111906999-E9563445-D131-4D20-9049-5565F4F8F29B
Q111907000,Lúcia Geraldo Namashulua,Q504564,FRELIMO,,,2005-01,2010-01,,Q111907000-95A33EE8-C6BE-44DD-99FF-8049AB2333CE
Q111841612,Lúcia Xavier Afate,Q1425821,RENAMO,,,2005-01,2010-01,female,Q111841612-6BBC83BA-0647-4396-ABD3-CAFCDD5E1751
Q111907001,Maconha João,Q504564,FRELIMO,,,2005-01,2010-01,,Q111907001-E6D47CD8-B8A4-40BD-BE8F-2A30E3351263
Q111907002,Madalena João Francisco,Q1425821,RENAMO,,,2005-01,2010-01,,Q111907002-7B758993-1E6C-4BC5-87E5-4B5B5DE7C18D
